datetime,wind_speed,wind_direction,dhi,dni
2017-01-01T00:00:00.000000000,1.0,273.9,0.0,0.0
2017-01-01T00:30:00.000000000,1.1,273.9,0.0,0.0
2017-01-01T01:00:00.000000000,1.2,271.9,0.0,0.0
2017-01-01T01:30:00.000000000,1.4,271.9,0.0,0.0
2017-01-01T02:00:00.000000000,1.6,269.1,0.0,0.0
2017-01-01T02:30:00.000000000,1.8,269.1,0.0,0.0
2017-01-01T03:00:00.000000000,2.0,267.0,0.0,0.0
2017-01-01T03:30:00.000000000,2.0,267.0,0.0,0.0
2017-01-01T04:00:00.000000000,2.1,267.5,0.0,0.0
2017-01-01T04:30:00.000000000,2.0,267.5,0.0,0.0
2017-01-01T05:00:00.000000000,2.0,269.3,0.0,0.0
2017-01-01T05:30:00.000000000,2.0,269.3,0.0,0.0
2017-01-01T06:00:00.000000000,2.0,269.3,0.0,0.0
2017-01-01T06:30:00.000000000,2.1,269.3,0.0,0.0
2017-01-01T07:00:00.000000000,2.2,269.2,0.0,0.0
2017-01-01T07:30:00.000000000,2.2,269.2,0.0,0.0
2017-01-01T08:00:00.000000000,2.3,270.0,0.0,0.0
2017-01-01T08:30:00.000000000,2.3,270.0,0.0,0.0
2017-01-01T09:00:00.000000000,2.3,271.0,0.0,0.0
2017-01-01T09:30:00.000000000,2.3,271.0,0.0,0.0
2017-01-01T10:00:00.000000000,2.3,272.0,0.0,0.0
2017-01-01T10:30:00.000000000,2.3,272.0,0.0,0.0
2017-01-01T11:00:00.000000000,2.3,272.5,0.0,0.0
2017-01-01T11:30:00.000000000,2.3,272.5,0.0,0.0
2017-01-01T12:00:00.000000000,2.3,272.3,0.0,0.0
2017-01-01T12:30:00.000000000,2.3,272.3,0.0,0.0
2017-01-01T13:00:00.000000000,2.3,271.3,0.0,0.0
2017-01-01T13:30:00.000000000,2.3,271.3,0.0,0.0
2017-01-01T14:00:00.000000000,2.3,270.8,0.0,0.0
2017-01-01T14:30:00.000000000,2.4,270.8,0.0,0.0
2017-01-01T15:00:00.000000000,2.5,271.0,30.0,124.0
2017-01-01T15:30:00.000000000,2.5,271.0,62.0,158.0
2017-01-01T16:00:00.000000000,2.5,271.1,96.0,166.0
2017-01-01T16:30:00.000000000,2.8,271.1,129.0,165.0
2017-01-01T17:00:00.000000000,3.2,270.8,161.0,155.0
2017-01-01T17:30:00.000000000,3.3,270.8,54.0,0.0
2017-01-01T18:00:00.000000000,3.4,272.8,195.0,74.0
2017-01-01T18:30:00.000000000,3.4,272.8,95.0,0.0
2017-01-01T19:00:00.000000000,3.4,273.6,77.0,0.0
2017-01-01T19:30:00.000000000,3.3,273.6,21.0,0.0
2017-01-01T20:00:00.000000000,3.2,273.7,20.0,0.0
2017-01-01T20:30:00.000000000,2.9,273.7,18.0,0.0
2017-01-01T21:00:00.000000000,2.7,272.5,15.0,0.0
2017-01-01T21:30:00.000000000,2.2,272.5,13.0,0.0
2017-01-01T22:00:00.000000000,1.7,267.8,10.0,0.0
2017-01-01T22:30:00.000000000,1.4,267.8,7.0,0.0
2017-01-01T23:00:00.000000000,1.1,260.0,4.0,0.0
2017-01-01T23:30:00.000000000,1.0,260.0,1.0,0.0
2017-01-02T00:00:00.000000000,0.9,243.7,0.0,0.0
2017-01-02T00:30:00.000000000,0.8,243.7,0.0,0.0
2017-01-02T01:00:00.000000000,0.8,224.0,0.0,0.0
2017-01-02T01:30:00.000000000,0.8,224.0,0.0,0.0
2017-01-02T02:00:00.000000000,0.8,222.0,0.0,0.0
2017-01-02T02:30:00.000000000,0.8,222.0,0.0,0.0
2017-01-02T03:00:00.000000000,0.9,231.0,0.0,0.0
2017-01-02T03:30:00.000000000,0.9,231.0,0.0,0.0
2017-01-02T04:00:00.000000000,1.0,242.3,0.0,0.0
2017-01-02T04:30:00.000000000,1.0,242.3,0.0,0.0
2017-01-02T05:00:00.000000000,1.0,252.1,0.0,0.0
2017-01-02T05:30:00.000000000,1.0,252.1,0.0,0.0
2017-01-02T06:00:00.000000000,1.0,260.7,0.0,0.0
2017-01-02T06:30:00.000000000,1.0,260.7,0.0,0.0
2017-01-02T07:00:00.000000000,1.1,266.6,0.0,0.0
2017-01-02T07:30:00.000000000,1.1,266.6,0.0,0.0
2017-01-02T08:00:00.000000000,1.2,268.2,0.0,0.0
2017-01-02T08:30:00.000000000,1.2,268.2,0.0,0.0
2017-01-02T09:00:00.000000000,1.2,265.8,0.0,0.0
2017-01-02T09:30:00.000000000,1.2,265.8,0.0,0.0
2017-01-02T10:00:00.000000000,1.2,259.9,0.0,0.0
2017-01-02T10:30:00.000000000,1.2,259.9,0.0,0.0
2017-01-02T11:00:00.000000000,1.2,254.4,0.0,0.0
2017-01-02T11:30:00.000000000,1.2,254.4,0.0,0.0
2017-01-02T12:00:00.000000000,1.2,249.9,0.0,0.0
2017-01-02T12:30:00.000000000,1.2,249.9,0.0,0.0
2017-01-02T13:00:00.000000000,1.3,246.4,0.0,0.0
2017-01-02T13:30:00.000000000,1.3,246.4,0.0,0.0
2017-01-02T14:00:00.000000000,1.4,246.2,0.0,0.0
2017-01-02T14:30:00.000000000,1.6,246.2,0.0,0.0
2017-01-02T15:00:00.000000000,1.8,246.8,2.0,0.0
2017-01-02T15:30:00.000000000,2.0,246.8,6.0,0.0
2017-01-02T16:00:00.000000000,2.2,247.0,9.0,0.0
2017-01-02T16:30:00.000000000,2.4,247.0,12.0,0.0
2017-01-02T17:00:00.000000000,2.7,250.9,14.0,0.0
2017-01-02T17:30:00.000000000,2.9,250.9,124.0,5.0
2017-01-02T18:00:00.000000000,3.1,254.5,68.0,0.0
2017-01-02T18:30:00.000000000,3.1,254.5,195.0,48.0
2017-01-02T19:00:00.000000000,3.2,257.1,224.0,145.0
2017-01-02T19:30:00.000000000,3.1,257.1,219.0,115.0
2017-01-02T20:00:00.000000000,3.1,259.1,209.0,118.0
2017-01-02T20:30:00.000000000,2.9,259.1,116.0,2.0
2017-01-02T21:00:00.000000000,2.7,259.0,38.0,0.0
2017-01-02T21:30:00.000000000,2.2,259.0,32.0,0.0
2017-01-02T22:00:00.000000000,1.8,256.0,25.0,0.0
2017-01-02T22:30:00.000000000,1.4,256.0,18.0,0.0
2017-01-02T23:00:00.000000000,1.1,250.8,10.0,0.0
2017-01-02T23:30:00.000000000,0.9,250.8,2.0,0.0
2017-01-03T00:00:00.000000000,0.7,240.0,0.0,0.0
2017-01-03T00:30:00.000000000,0.5,240.0,0.0,0.0
2017-01-03T01:00:00.000000000,0.4,225.2,0.0,0.0
2017-01-03T01:30:00.000000000,0.3,225.2,0.0,0.0
2017-01-03T02:00:00.000000000,0.2,157.0,0.0,0.0
2017-01-03T02:30:00.000000000,0.3,157.0,0.0,0.0
2017-01-03T03:00:00.000000000,0.5,181.4,0.0,0.0
2017-01-03T03:30:00.000000000,0.6,181.4,0.0,0.0
2017-01-03T04:00:00.000000000,0.7,198.1,0.0,0.0
2017-01-03T04:30:00.000000000,0.7,198.1,0.0,0.0
2017-01-03T05:00:00.000000000,0.7,217.8,0.0,0.0
2017-01-03T05:30:00.000000000,0.7,217.8,0.0,0.0
2017-01-03T06:00:00.000000000,0.7,226.7,0.0,0.0
2017-01-03T06:30:00.000000000,0.7,226.7,0.0,0.0
2017-01-03T07:00:00.000000000,0.7,229.1,0.0,0.0
2017-01-03T07:30:00.000000000,0.6,229.1,0.0,0.0
2017-01-03T08:00:00.000000000,0.6,230.5,0.0,0.0
2017-01-03T08:30:00.000000000,0.5,230.5,0.0,0.0
2017-01-03T09:00:00.000000000,0.4,231.4,0.0,0.0
2017-01-03T09:30:00.000000000,0.3,231.4,0.0,0.0
2017-01-03T10:00:00.000000000,0.3,221.5,0.0,0.0
2017-01-03T10:30:00.000000000,0.3,221.5,0.0,0.0
2017-01-03T11:00:00.000000000,0.3,211.1,0.0,0.0
2017-01-03T11:30:00.000000000,0.4,211.1,0.0,0.0
2017-01-03T12:00:00.000000000,0.5,225.2,0.0,0.0
2017-01-03T12:30:00.000000000,0.6,225.2,0.0,0.0
2017-01-03T13:00:00.000000000,0.7,229.4,0.0,0.0
2017-01-03T13:30:00.000000000,0.7,229.4,0.0,0.0
2017-01-03T14:00:00.000000000,0.8,235.1,0.0,0.0
2017-01-03T14:30:00.000000000,0.6,235.1,0.0,0.0
2017-01-03T15:00:00.000000000,0.5,243.4,13.0,0.0
2017-01-03T15:30:00.000000000,0.4,243.4,29.0,0.0
2017-01-03T16:00:00.000000000,0.4,278.0,46.0,0.0
2017-01-03T16:30:00.000000000,0.6,278.0,61.0,0.0
2017-01-03T17:00:00.000000000,0.9,274.9,74.0,0.0
2017-01-03T17:30:00.000000000,1.1,274.9,89.0,0.0
2017-01-03T18:00:00.000000000,1.3,272.4,160.0,20.0
2017-01-03T18:30:00.000000000,1.4,272.4,174.0,24.0
2017-01-03T19:00:00.000000000,1.5,275.5,125.0,4.0
2017-01-03T19:30:00.000000000,1.5,275.5,173.0,22.0
2017-01-03T20:00:00.000000000,1.5,278.4,67.0,0.0
2017-01-03T20:30:00.000000000,1.3,278.4,183.0,62.0
2017-01-03T21:00:00.000000000,1.2,279.5,87.0,0.0
2017-01-03T21:30:00.000000000,1.1,279.5,73.0,0.0
2017-01-03T22:00:00.000000000,1.1,276.9,58.0,0.0
2017-01-03T22:30:00.000000000,1.0,276.9,40.0,0.0
2017-01-03T23:00:00.000000000,0.9,269.6,22.0,0.0
2017-01-03T23:30:00.000000000,0.9,269.6,6.0,0.0
2017-01-04T00:00:00.000000000,1.0,260.7,0.0,0.0
2017-01-04T00:30:00.000000000,1.0,260.7,0.0,0.0
2017-01-04T01:00:00.000000000,1.1,252.3,0.0,0.0
2017-01-04T01:30:00.000000000,1.1,252.3,0.0,0.0
2017-01-04T02:00:00.000000000,1.2,248.8,0.0,0.0
2017-01-04T02:30:00.000000000,1.2,248.8,0.0,0.0
2017-01-04T03:00:00.000000000,1.4,253.9,0.0,0.0
2017-01-04T03:30:00.000000000,1.5,253.9,0.0,0.0
2017-01-04T04:00:00.000000000,1.6,261.4,0.0,0.0
2017-01-04T04:30:00.000000000,1.6,261.4,0.0,0.0
2017-01-04T05:00:00.000000000,1.7,263.4,0.0,0.0
2017-01-04T05:30:00.000000000,1.7,263.4,0.0,0.0
2017-01-04T06:00:00.000000000,1.7,262.2,0.0,0.0
2017-01-04T06:30:00.000000000,1.6,262.2,0.0,0.0
2017-01-04T07:00:00.000000000,1.5,260.4,0.0,0.0
2017-01-04T07:30:00.000000000,1.4,260.4,0.0,0.0
2017-01-04T08:00:00.000000000,1.4,259.7,0.0,0.0
2017-01-04T08:30:00.000000000,1.4,259.7,0.0,0.0
2017-01-04T09:00:00.000000000,1.4,260.4,0.0,0.0
2017-01-04T09:30:00.000000000,1.4,260.4,0.0,0.0
2017-01-04T10:00:00.000000000,1.4,259.8,0.0,0.0
2017-01-04T10:30:00.000000000,1.4,259.8,0.0,0.0
2017-01-04T11:00:00.000000000,1.4,256.6,0.0,0.0
2017-01-04T11:30:00.000000000,1.3,256.6,0.0,0.0
2017-01-04T12:00:00.000000000,1.3,254.9,0.0,0.0
2017-01-04T12:30:00.000000000,1.3,254.9,0.0,0.0
2017-01-04T13:00:00.000000000,1.3,256.5,0.0,0.0
2017-01-04T13:30:00.000000000,1.3,256.5,0.0,0.0
2017-01-04T14:00:00.000000000,1.3,251.9,0.0,0.0
2017-01-04T14:30:00.000000000,1.4,251.9,0.0,0.0
2017-01-04T15:00:00.000000000,1.5,245.7,13.0,0.0
2017-01-04T15:30:00.000000000,1.6,245.7,29.0,0.0
2017-01-04T16:00:00.000000000,1.8,250.4,45.0,0.0
2017-01-04T16:30:00.000000000,2.0,250.4,60.0,0.0
2017-01-04T17:00:00.000000000,2.2,262.7,74.0,0.0
2017-01-04T17:30:00.000000000,2.2,262.7,88.0,0.0
2017-01-04T18:00:00.000000000,2.2,266.8,90.0,0.0
2017-01-04T18:30:00.000000000,2.2,266.8,102.0,0.0
2017-01-04T19:00:00.000000000,2.2,266.4,147.0,10.0
2017-01-04T19:30:00.000000000,2.1,266.4,56.0,0.0
2017-01-04T20:00:00.000000000,2.1,267.6,27.0,0.0
2017-01-04T20:30:00.000000000,1.9,267.6,41.0,0.0
2017-01-04T21:00:00.000000000,1.7,271.5,42.0,0.0
2017-01-04T21:30:00.000000000,1.4,271.5,36.0,0.0
2017-01-04T22:00:00.000000000,1.1,282.6,28.0,0.0
2017-01-04T22:30:00.000000000,0.9,282.6,20.0,0.0
2017-01-04T23:00:00.000000000,0.7,296.9,11.0,0.0
2017-01-04T23:30:00.000000000,0.5,296.9,3.0,0.0
2017-01-05T00:00:00.000000000,0.4,315.3,0.0,0.0
2017-01-05T00:30:00.000000000,0.4,315.3,0.0,0.0
2017-01-05T01:00:00.000000000,0.4,338.5,0.0,0.0
2017-01-05T01:30:00.000000000,0.5,338.5,0.0,0.0
2017-01-05T02:00:00.000000000,0.6,2.8,0.0,0.0
2017-01-05T02:30:00.000000000,0.6,2.8,0.0,0.0
2017-01-05T03:00:00.000000000,0.7,40.9,0.0,0.0
2017-01-05T03:30:00.000000000,0.8,40.9,0.0,0.0
2017-01-05T04:00:00.000000000,0.9,78.5,0.0,0.0
2017-01-05T04:30:00.000000000,0.9,78.5,0.0,0.0
2017-01-05T05:00:00.000000000,1.0,87.1,0.0,0.0
2017-01-05T05:30:00.000000000,1.1,87.1,0.0,0.0
2017-01-05T06:00:00.000000000,1.2,84.4,0.0,0.0
2017-01-05T06:30:00.000000000,1.2,84.4,0.0,0.0
2017-01-05T07:00:00.000000000,1.3,79.3,0.0,0.0
2017-01-05T07:30:00.000000000,1.3,79.3,0.0,0.0
2017-01-05T08:00:00.000000000,1.3,72.7,0.0,0.0
2017-01-05T08:30:00.000000000,1.2,72.7,0.0,0.0
2017-01-05T09:00:00.000000000,1.1,62.2,0.0,0.0
2017-01-05T09:30:00.000000000,0.9,62.2,0.0,0.0
2017-01-05T10:00:00.000000000,0.8,50.7,0.0,0.0
2017-01-05T10:30:00.000000000,0.9,50.7,0.0,0.0
2017-01-05T11:00:00.000000000,1.0,40.1,0.0,0.0
2017-01-05T11:30:00.000000000,0.9,40.1,0.0,0.0
2017-01-05T12:00:00.000000000,0.9,36.4,0.0,0.0
2017-01-05T12:30:00.000000000,0.7,36.4,0.0,0.0
2017-01-05T13:00:00.000000000,0.5,14.4,0.0,0.0
2017-01-05T13:30:00.000000000,0.4,14.4,0.0,0.0
2017-01-05T14:00:00.000000000,0.4,326.9,0.0,0.0
2017-01-05T14:30:00.000000000,0.5,326.9,0.0,0.0
2017-01-05T15:00:00.000000000,0.6,306.5,32.0,97.0
2017-01-05T15:30:00.000000000,0.7,306.5,65.0,145.0
2017-01-05T16:00:00.000000000,0.8,320.2,98.0,170.0
2017-01-05T16:30:00.000000000,0.9,320.2,132.0,174.0
2017-01-05T17:00:00.000000000,1.0,321.5,162.0,175.0
2017-01-05T17:30:00.000000000,0.9,321.5,119.0,3.0
2017-01-05T18:00:00.000000000,0.9,330.0,24.0,0.0
2017-01-05T18:30:00.000000000,0.9,330.0,178.0,27.0
2017-01-05T19:00:00.000000000,0.9,337.1,175.0,22.0
2017-01-05T19:30:00.000000000,0.8,337.1,103.0,0.0
2017-01-05T20:00:00.000000000,0.8,357.3,99.0,0.0
2017-01-05T20:30:00.000000000,0.8,357.3,199.0,134.0
2017-01-05T21:00:00.000000000,0.8,12.1,163.0,54.0
2017-01-05T21:30:00.000000000,0.7,12.1,138.0,55.0
2017-01-05T22:00:00.000000000,0.7,20.4,110.0,54.0
2017-01-05T22:30:00.000000000,0.6,20.4,79.0,49.0
2017-01-05T23:00:00.000000000,0.5,25.8,47.0,37.0
2017-01-05T23:30:00.000000000,0.4,25.8,16.0,0.0
2017-01-06T00:00:00.000000000,0.3,42.7,0.0,0.0
2017-01-06T00:30:00.000000000,0.3,42.7,0.0,0.0
2017-01-06T01:00:00.000000000,0.3,18.9,0.0,0.0
2017-01-06T01:30:00.000000000,0.2,18.9,0.0,0.0
2017-01-06T02:00:00.000000000,0.2,16.7,0.0,0.0
2017-01-06T02:30:00.000000000,0.3,16.7,0.0,0.0
2017-01-06T03:00:00.000000000,0.5,70.0,0.0,0.0
2017-01-06T03:30:00.000000000,0.7,70.0,0.0,0.0
2017-01-06T04:00:00.000000000,0.9,83.9,0.0,0.0
2017-01-06T04:30:00.000000000,0.7,83.9,0.0,0.0
2017-01-06T05:00:00.000000000,0.6,93.1,0.0,0.0
2017-01-06T05:30:00.000000000,0.5,93.1,0.0,0.0
2017-01-06T06:00:00.000000000,0.5,136.8,0.0,0.0
2017-01-06T06:30:00.000000000,0.4,136.8,0.0,0.0
2017-01-06T07:00:00.000000000,0.3,133.1,0.0,0.0
2017-01-06T07:30:00.000000000,0.2,133.1,0.0,0.0
2017-01-06T08:00:00.000000000,0.1,111.6,0.0,0.0
2017-01-06T08:30:00.000000000,0.1,111.6,0.0,0.0
2017-01-06T09:00:00.000000000,0.1,286.0,0.0,0.0
2017-01-06T09:30:00.000000000,0.2,286.0,0.0,0.0
2017-01-06T10:00:00.000000000,0.4,273.0,0.0,0.0
2017-01-06T10:30:00.000000000,0.5,273.0,0.0,0.0
2017-01-06T11:00:00.000000000,0.7,250.6,0.0,0.0
2017-01-06T11:30:00.000000000,0.9,250.6,0.0,0.0
2017-01-06T12:00:00.000000000,1.2,243.3,0.0,0.0
2017-01-06T12:30:00.000000000,1.5,243.3,0.0,0.0
2017-01-06T13:00:00.000000000,1.8,261.3,0.0,0.0
2017-01-06T13:30:00.000000000,1.9,261.3,0.0,0.0
2017-01-06T14:00:00.000000000,2.1,274.6,0.0,0.0
2017-01-06T14:30:00.000000000,2.0,274.6,0.0,0.0
2017-01-06T15:00:00.000000000,1.9,275.7,19.0,698.0
2017-01-06T15:30:00.000000000,1.8,275.7,27.0,864.0
2017-01-06T16:00:00.000000000,1.7,273.6,34.0,955.0
2017-01-06T16:30:00.000000000,1.8,273.6,39.0,1010.0
2017-01-06T17:00:00.000000000,1.9,272.1,87.0,0.0
2017-01-06T17:30:00.000000000,1.9,272.1,46.0,1067.0
2017-01-06T18:00:00.000000000,1.9,280.6,49.0,1079.0
2017-01-06T18:30:00.000000000,2.0,280.6,50.0,1086.0
2017-01-06T19:00:00.000000000,2.2,282.7,52.0,1087.0
2017-01-06T19:30:00.000000000,2.3,282.7,52.0,1084.0
2017-01-06T20:00:00.000000000,2.4,280.8,51.0,1075.0
2017-01-06T20:30:00.000000000,2.4,280.8,56.0,0.0
2017-01-06T21:00:00.000000000,2.4,277.7,31.0,0.0
2017-01-06T21:30:00.000000000,2.3,277.7,26.0,0.0
2017-01-06T22:00:00.000000000,2.2,272.8,21.0,0.0
2017-01-06T22:30:00.000000000,2.0,272.8,15.0,0.0
2017-01-06T23:00:00.000000000,1.8,268.6,8.0,0.0
2017-01-06T23:30:00.000000000,1.8,268.6,2.0,0.0
2017-01-07T00:00:00.000000000,1.8,266.0,0.0,0.0
2017-01-07T00:30:00.000000000,1.9,266.0,0.0,0.0
2017-01-07T01:00:00.000000000,2.0,264.8,0.0,0.0
2017-01-07T01:30:00.000000000,2.2,264.8,0.0,0.0
2017-01-07T02:00:00.000000000,2.4,264.4,0.0,0.0
2017-01-07T02:30:00.000000000,2.4,264.4,0.0,0.0
2017-01-07T03:00:00.000000000,2.5,263.9,0.0,0.0
2017-01-07T03:30:00.000000000,2.5,263.9,0.0,0.0
2017-01-07T04:00:00.000000000,2.6,263.4,0.0,0.0
2017-01-07T04:30:00.000000000,2.6,263.4,0.0,0.0
2017-01-07T05:00:00.000000000,2.7,264.7,0.0,0.0
2017-01-07T05:30:00.000000000,2.7,264.7,0.0,0.0
2017-01-07T06:00:00.000000000,2.7,264.9,0.0,0.0
2017-01-07T06:30:00.000000000,2.7,264.9,0.0,0.0
2017-01-07T07:00:00.000000000,2.8,264.2,0.0,0.0
2017-01-07T07:30:00.000000000,2.8,264.2,0.0,0.0
2017-01-07T08:00:00.000000000,2.8,263.9,0.0,0.0
2017-01-07T08:30:00.000000000,2.7,263.9,0.0,0.0
2017-01-07T09:00:00.000000000,2.7,263.8,0.0,0.0
2017-01-07T09:30:00.000000000,2.6,263.8,0.0,0.0
2017-01-07T10:00:00.000000000,2.6,263.3,0.0,0.0
2017-01-07T10:30:00.000000000,2.6,263.3,0.0,0.0
2017-01-07T11:00:00.000000000,2.6,262.0,0.0,0.0
2017-01-07T11:30:00.000000000,2.5,262.0,0.0,0.0
2017-01-07T12:00:00.000000000,2.5,260.6,0.0,0.0
2017-01-07T12:30:00.000000000,2.4,260.6,0.0,0.0
2017-01-07T13:00:00.000000000,2.4,259.1,0.0,0.0
2017-01-07T13:30:00.000000000,2.3,259.1,0.0,0.0
2017-01-07T14:00:00.000000000,2.3,258.6,0.0,0.0
2017-01-07T14:30:00.000000000,2.3,258.6,0.0,0.0
2017-01-07T15:00:00.000000000,2.4,260.0,20.0,0.0
2017-01-07T15:30:00.000000000,2.3,260.0,44.0,0.0
2017-01-07T16:00:00.000000000,2.3,259.0,67.0,0.0
2017-01-07T16:30:00.000000000,2.1,259.0,88.0,0.0
2017-01-07T17:00:00.000000000,2.0,255.4,107.0,0.0
2017-01-07T17:30:00.000000000,1.9,255.4,186.0,228.0
2017-01-07T18:00:00.000000000,1.8,253.9,208.0,191.0
2017-01-07T18:30:00.000000000,1.7,253.9,28.0,0.0
2017-01-07T19:00:00.000000000,1.7,258.1,29.0,0.0
2017-01-07T19:30:00.000000000,1.6,258.1,198.0,405.0
2017-01-07T20:00:00.000000000,1.5,259.8,213.0,102.0
2017-01-07T20:30:00.000000000,1.4,259.8,194.0,275.0
2017-01-07T21:00:00.000000000,1.3,258.4,149.0,436.0
2017-01-07T21:30:00.000000000,1.1,258.4,119.0,449.0
2017-01-07T22:00:00.000000000,0.9,252.1,94.0,439.0
2017-01-07T22:30:00.000000000,0.9,252.1,67.0,419.0
2017-01-07T23:00:00.000000000,0.9,247.3,42.0,357.0
2017-01-07T23:30:00.000000000,1.0,247.3,30.0,0.0
2017-01-08T00:00:00.000000000,1.1,248.4,0.0,0.0
2017-01-08T00:30:00.000000000,1.3,248.4,0.0,0.0
2017-01-08T01:00:00.000000000,1.5,261.3,0.0,0.0
2017-01-08T01:30:00.000000000,1.7,261.3,0.0,0.0
2017-01-08T02:00:00.000000000,2.0,261.7,0.0,0.0
2017-01-08T02:30:00.000000000,1.9,261.7,0.0,0.0
2017-01-08T03:00:00.000000000,1.9,259.2,0.0,0.0
2017-01-08T03:30:00.000000000,2.0,259.2,0.0,0.0
2017-01-08T04:00:00.000000000,2.1,259.3,0.0,0.0
2017-01-08T04:30:00.000000000,2.2,259.3,0.0,0.0
2017-01-08T05:00:00.000000000,2.3,260.8,0.0,0.0
2017-01-08T05:30:00.000000000,2.5,260.8,0.0,0.0
2017-01-08T06:00:00.000000000,2.7,258.5,0.0,0.0
2017-01-08T06:30:00.000000000,3.0,258.5,0.0,0.0
2017-01-08T07:00:00.000000000,3.3,261.7,0.0,0.0
2017-01-08T07:30:00.000000000,3.6,261.7,0.0,0.0
2017-01-08T08:00:00.000000000,3.9,261.9,0.0,0.0
2017-01-08T08:30:00.000000000,3.9,261.9,0.0,0.0
2017-01-08T09:00:00.000000000,3.9,264.2,0.0,0.0
2017-01-08T09:30:00.000000000,3.8,264.2,0.0,0.0
2017-01-08T10:00:00.000000000,3.7,265.3,0.0,0.0
2017-01-08T10:30:00.000000000,3.6,265.3,0.0,0.0
2017-01-08T11:00:00.000000000,3.6,267.2,0.0,0.0
2017-01-08T11:30:00.000000000,3.5,267.2,0.0,0.0
2017-01-08T12:00:00.000000000,3.5,269.5,0.0,0.0
2017-01-08T12:30:00.000000000,3.4,269.5,0.0,0.0
2017-01-08T13:00:00.000000000,3.3,269.6,0.0,0.0
2017-01-08T13:30:00.000000000,3.1,269.6,0.0,0.0
2017-01-08T14:00:00.000000000,3.0,270.9,0.0,0.0
2017-01-08T14:30:00.000000000,2.9,270.9,0.0,0.0
2017-01-08T15:00:00.000000000,2.9,272.1,12.0,0.0
2017-01-08T15:30:00.000000000,2.8,272.1,28.0,0.0
2017-01-08T16:00:00.000000000,2.8,273.4,43.0,0.0
2017-01-08T16:30:00.000000000,2.8,273.4,57.0,0.0
2017-01-08T17:00:00.000000000,2.8,272.4,69.0,0.0
2017-01-08T17:30:00.000000000,2.7,272.4,82.0,0.0
2017-01-08T18:00:00.000000000,2.7,268.9,146.0,11.0
2017-01-08T18:30:00.000000000,2.5,268.9,215.0,85.0
2017-01-08T19:00:00.000000000,2.4,266.9,216.0,71.0
2017-01-08T19:30:00.000000000,2.2,266.9,225.0,115.0
2017-01-08T20:00:00.000000000,2.0,264.0,201.0,56.0
2017-01-08T20:30:00.000000000,1.9,264.0,203.0,162.0
2017-01-08T21:00:00.000000000,1.8,255.2,180.0,128.0
2017-01-08T21:30:00.000000000,1.7,255.2,152.0,131.0
2017-01-08T22:00:00.000000000,1.6,250.5,121.0,130.0
2017-01-08T22:30:00.000000000,1.6,250.5,87.0,124.0
2017-01-08T23:00:00.000000000,1.6,246.3,52.0,104.0
2017-01-08T23:30:00.000000000,1.7,246.3,19.0,68.0
2017-01-09T00:00:00.000000000,1.8,247.0,0.0,0.0
2017-01-09T00:30:00.000000000,1.8,247.0,0.0,0.0
2017-01-09T01:00:00.000000000,1.8,252.6,0.0,0.0
2017-01-09T01:30:00.000000000,1.8,252.6,0.0,0.0
2017-01-09T02:00:00.000000000,1.9,256.8,0.0,0.0
2017-01-09T02:30:00.000000000,1.9,256.8,0.0,0.0
2017-01-09T03:00:00.000000000,2.0,258.7,0.0,0.0
2017-01-09T03:30:00.000000000,2.0,258.7,0.0,0.0
2017-01-09T04:00:00.000000000,2.1,257.0,0.0,0.0
2017-01-09T04:30:00.000000000,2.1,257.0,0.0,0.0
2017-01-09T05:00:00.000000000,2.2,254.3,0.0,0.0
2017-01-09T05:30:00.000000000,2.3,254.3,0.0,0.0
2017-01-09T06:00:00.000000000,2.4,252.3,0.0,0.0
2017-01-09T06:30:00.000000000,2.6,252.3,0.0,0.0
2017-01-09T07:00:00.000000000,2.9,251.3,0.0,0.0
2017-01-09T07:30:00.000000000,3.3,251.3,0.0,0.0
2017-01-09T08:00:00.000000000,3.7,253.8,0.0,0.0
2017-01-09T08:30:00.000000000,3.9,253.8,0.0,0.0
2017-01-09T09:00:00.000000000,4.1,256.3,0.0,0.0
2017-01-09T09:30:00.000000000,4.1,256.3,0.0,0.0
2017-01-09T10:00:00.000000000,4.3,257.4,0.0,0.0
2017-01-09T10:30:00.000000000,4.4,257.4,0.0,0.0
2017-01-09T11:00:00.000000000,4.5,257.9,0.0,0.0
2017-01-09T11:30:00.000000000,4.5,257.9,0.0,0.0
2017-01-09T12:00:00.000000000,4.5,256.7,0.0,0.0
2017-01-09T12:30:00.000000000,4.5,256.7,0.0,0.0
2017-01-09T13:00:00.000000000,4.6,254.3,0.0,0.0
2017-01-09T13:30:00.000000000,4.6,254.3,0.0,0.0
2017-01-09T14:00:00.000000000,4.6,253.3,0.0,0.0
2017-01-09T14:30:00.000000000,4.6,253.3,0.0,0.0
2017-01-09T15:00:00.000000000,4.6,253.1,10.0,0.0
2017-01-09T15:30:00.000000000,4.5,253.1,22.0,0.0
2017-01-09T16:00:00.000000000,4.5,252.8,35.0,0.0
2017-01-09T16:30:00.000000000,4.4,252.8,46.0,0.0
2017-01-09T17:00:00.000000000,4.4,251.7,56.0,0.0
2017-01-09T17:30:00.000000000,4.6,251.7,18.0,0.0
2017-01-09T18:00:00.000000000,4.9,250.5,31.0,0.0
2017-01-09T18:30:00.000000000,5.0,250.5,82.0,0.0
2017-01-09T19:00:00.000000000,5.2,251.8,42.0,0.0
